road_id,location,vehicle_count,avg_speed,date_time,zone_name
R002,Banjara Hills,1526,35,2026-05-30 20:00,Central City
R003,Secunderabad,1191,40,2026-05-30 20:00,North Hyderabad
R001,Madhapur,1797,27,2026-05-30 21:00,West Hyderabad
R002,Banjara Hills,1496,23,2026-05-30 21:00,Central City
R003,Secunderabad,928,34,2026-05-30 21:00,North Hyderabad
R001,Madhapur,1548,25,2026-05-30 22:00,West Hyderabad
R002,Banjara Hills,1521,21,2026-05-30 22:00,Central City
R003,Secunderabad,1976,37,2026-05-30 22:00,North Hyderabad
R001,Madhapur,1580,22,2026-05-30 23:00,West Hyderabad
R002,Banjara Hills,1548,39,2026-05-30 23:00,Central City
R003,Secunderabad,1769,22,2026-05-30 23:00,North Hyderabad
